brand,model_year,price,fuel_type,engine_size,co2_emission,transmission,color
Mercedes,2019,36916.777733783754,Electric,2.3,158.12330113282462,Automatic,White
BMW,2014,39005.76990503636,Electric,1.4,66.48478564458671,Manual,Gray
Chevrolet,2020,24084.257787547263,Hybrid,3.4,122.75007412792552,Automatic,White
Ford,2006,,Electric,2.4,90.53094167004406,Automatic,Blue
Ford,2020,27575.869926625255,Electric,2.0,119.01795280200471,Automatic,Blue
Chevrolet,2004,19105.617090029074,Petrol,3.9,127.91852492009559,Manual,Yellow
Hyundai,2003,20256.646891744025,Hybrid,2.3,135.17637536586378,Manual,Black
BMW,2021,28686.624803624414,Diesel,,124.2539256543237,Automatic,Blue
Audi,2017,29543.474791914654,Electric,2.9,161.71704441439982,Manual,Yellow
Volkswagen,2002,29560.93458242934,Diesel,4.3,123.1679797258962,Manual,Yellow
Hyundai,2016,29573.478562112545,Electric,4.4,88.15692395692494,Automatic,Yellow
Volkswagen,2017,23472.045658499526,Petrol,4.4,151.04327689464284,Automatic,Red
Volkswagen,2017,46971.50457636415,Hybrid,2.7,130.09782499503768,Manual,Blue
Hyundai,2001,31854.42644095377,Hybrid,4.2,91.20917098226724,Automatic,Green
Toyota,2012,25395.78265170774,Diesel,4.4,141.92650437227164,Automatic,Yellow
Tesla,2021,33218.53149129262,Petrol,2.8,103.25111910555579,Automatic,Black
Volkswagen,2014,23190.204465780553,Diesel,2.3,148.05831731183238,Automatic,Gray
Hyundai,2004,,Petrol,3.8,82.15352391467084,Automatic,Green
Hyundai,2002,33205.5662238257,Electric,4.6,116.24878610772723,Automatic,Black
Honda,2004,34407.49319838987,Electric,4.9,132.90565099329143,Automatic,Gray
Toyota,2004,19941.47340140002,Petrol,2.2,87.99910699666054,Manual,Black
Mercedes,2004,54232.743931796394,Electric,4.8,135.6961675577279,Automatic,Blue
Honda,2002,39454.415240788265,Hybrid,3.0,150.98397020029898,Automatic,White
Honda,2002,,Petrol,2.2,113.89261901452711,Manual,Green
Chevrolet,2019,27951.071995205617,Petrol,5.0,131.7895530414016,Automatic,Red
Tesla,2022,31974.33677790779,Diesel,4.5,96.1393877288267,Automatic,White
Hyundai,2017,30291.67517614869,Petrol,3.8,205.8406031968911,Automatic,Red
Tesla,2019,25623.52577930189,Diesel,4.6,120.18682972637474,Manual,Blue
BMW,2003,36060.871352211296,Petrol,3.7,129.9373433785861,Automatic,Green
Chevrolet,2000,22930.789435189447,Hybrid,2.8,111.96083375786665,Automatic,Yellow
Mercedes,2015,35586.00749524421,Hybrid,4.8,100.18223540985443,Manual,Black
Tesla,2007,26015.269563019225,Hybrid,4.9,148.93254834417914,Manual,Black
Ford,2016,33192.222200480624,Diesel,2.3,50.0,Automatic,Yellow
Volkswagen,2007,41693.056861049896,Diesel,2.4,65.28204386116165,Automatic,Gray
BMW,2006,28935.89149202097,Electric,2.5,129.6073476647364,Automatic,White
Toyota,2007,36241.79027605782,Diesel,4.3,108.96871435426158,Automatic,Red
Mercedes,2020,25928.76732806102,Diesel,,145.3616634454387,Manual,Yellow
BMW,2011,20549.328154143448,Hybrid,4.9,104.46091498384675,Automatic,Black
Volkswagen,2015,43293.83304244813,Petrol,2.9,69.8545737886117,Manual,Blue
Chevrolet,2011,35981.67320837663,Diesel,3.9,118.00947308457643,Automatic,Black
Volkswagen,2018,28924.63539372081,Electric,4.4,111.96048156311531,Manual,Gray
Honda,2009,,Petrol,1.9,87.52566659575282,Automatic,Green
Volkswagen,2006,21868.840178821512,Diesel,3.5,143.58826073175658,Manual,Black
Honda,2011,33537.9163480886,Petrol,3.2,130.70845638536318,Manual,Blue
Chevrolet,2019,31736.039985803043,Petrol,4.0,90.42458221319325,Automatic,Black
Audi,2004,,Petrol,3.8,74.01234626784837,Automatic,Red
Honda,2015,43133.84695630979,Petrol,4.3,130.65428592818841,Automatic,Yellow
Toyota,2008,41585.96812295928,Petrol,2.2,91.309969653719,Manual,Red
Volkswagen,2006,18889.28618891668,Diesel,1.9,91.21790784564584,Automatic,Black
Volkswagen,2019,14038.027335538784,Petrol,4.2,116.72816217375255,Automatic,Blue
Toyota,2021,31965.679499577876,Petrol,2.4,121.42495237056767,Manual,Green
Ford,2013,31354.704368449624,Electric,2.2,135.08825871515242,Manual,Blue
Hyundai,2010,20910.725738627436,Electric,2.3,151.70873616568343,Automatic,Black
Audi,2006,22313.839874610483,Petrol,1.3,106.08784472425135,Manual,Blue
Mercedes,2009,23837.172994147208,Diesel,4.1,137.62871323860787,Manual,Red
Honda,2008,40680.22932218928,Electric,3.9,114.77401960374134,Manual,Red
Toyota,2003,26220.02911252345,Electric,3.2,155.30907837155607,Manual,Red
Chevrolet,2015,17968.960741157483,Petrol,3.9,94.5533327275094,Manual,Gray
Honda,2009,29484.54682622521,Diesel,2.5,135.72706538240783,Manual,Green
Hyundai,2018,29978.17242620049,Hybrid,2.2,95.18717536612417,Automatic,White
Chevrolet,2016,21743.086969569908,Diesel,4.4,92.78694349670548,Automatic,Red
BMW,2008,34723.11034366219,Electric,2.7,106.30668576300458,Automatic,Black
Volkswagen,2012,39097.912327168044,Electric,1.8,56.934890261180605,Automatic,Green
BMW,2000,27156.999260560082,Electric,4.0,149.5957727161061,Automatic,Gray
Honda,2001,17968.717755108846,Electric,2.3,93.81066564297024,Automatic,Black
Hyundai,2012,27810.038700430763,Electric,1.8,106.17715089421361,Automatic,Blue
Audi,2008,32413.3860899187,Petrol,,90.98222367105109,Automatic,White
Honda,2006,12736.724553462456,Petrol,4.9,148.4963241097849,Manual,Yellow
Toyota,2015,33852.1356342239,Petrol,2.9,128.01280402983232,Automatic,Gray
Tesla,2018,27000.01881202065,Electric,1.6,136.52545282610555,Automatic,Yellow
Honda,2006,30349.739611864665,Petrol,4.0,125.09414295405323,Manual,Blue
Volkswagen,2005,27683.01578233896,Electric,4.6,125.04990269833164,Manual,Blue
Volkswagen,2017,23972.48167242504,Diesel,3.1,129.96587405666085,Automatic,Red
Honda,2018,29112.066912277944,Hybrid,1.1,148.4769731101807,Manual,Yellow
Chevrolet,2010,25928.637906007043,Diesel,2.5,85.57826506876793,Automatic,Black
Tesla,2011,27139.352200414447,Hybrid,2.0,102.87818811381962,Manual,Yellow
Toyota,2009,22956.655904196912,Petrol,3.5,88.45901945686586,Automatic,Blue
Honda,2012,34294.19988707126,Hybrid,3.1,137.9977292156088,Manual,Green
Chevrolet,2011,39894.38833082246,Diesel,2.4,133.23782392722939,Manual,Blue
Volkswagen,2020,23013.779821406188,Diesel,3.6,141.54338455856796,Automatic,Blue
Volkswagen,2009,29065.47962038259,Hybrid,3.3,50.0,Automatic,White
Hyundai,2019,21238.44854333089,Diesel,4.6,107.01839550736106,Automatic,Gray
Honda,2017,33104.26950675033,Petrol,3.4,50.0,Automatic,Yellow
Tesla,2003,31793.94429658959,Diesel,3.0,178.53699308289833,Automatic,Yellow
Ford,2004,25368.299027659705,Hybrid,4.3,123.81051773537357,Manual,Green
Tesla,2004,29338.008129507736,Petrol,1.8,95.47634371836396,Manual,Green
Volkswagen,2011,36922.204834887234,Hybrid,2.0,116.33207226962638,Automatic,Green
Volkswagen,2002,17141.02743733493,Electric,4.1,119.45610945091012,Manual,Red
BMW,2007,19665.41403811969,Electric,2.8,179.31076759256413,Manual,Gray
Volkswagen,2021,34654.67680621163,Petrol,2.6,114.22920505898499,Automatic,Blue
Toyota,2001,30435.822766191297,Petrol,4.5,125.56778948567232,Manual,Green
Mercedes,2017,,Diesel,3.4,102.20784062957301,Automatic,White
Honda,2008,37543.88709301158,Hybrid,4.2,183.2849965892462,Manual,Yellow
Tesla,2012,35635.47178997373,Electric,4.2,167.1712012489163,Automatic,Yellow
Mercedes,2006,43720.83243475066,Diesel,1.5,61.31630613521216,Manual,Blue
Chevrolet,2009,37159.49280283845,Electric,3.6,145.61008981068733,Manual,Yellow
Ford,2008,34205.80410351248,Diesel,4.8,133.44134361770443,Automatic,Black
Toyota,2021,29568.314436252953,Diesel,2.9,96.72420634836696,Automatic,Gray
Tesla,2014,28846.69349491113,Electric,3.9,90.20139737503729,Manual,Yellow
Mercedes,2004,29974.079212578752,Diesel,3.3,59.099509282600295,Automatic,Red
Ford,2011,31783.838842514346,Electric,1.8,139.28169561998254,Manual,White
BMW,2000,20346.15214875945,Petrol,1.8,79.2175285252481,Automatic,Gray
Toyota,2011,32108.75264417785,Hybrid,2.7,129.29553421350758,Automatic,Blue
Toyota,2021,28053.388053010192,Diesel,,87.34717169652171,Manual,Red
BMW,2005,32856.40652183754,Electric,3.0,84.1418446966449,Manual,White
Honda,2018,25378.597551077233,Electric,4.8,121.50761417553434,Manual,Green
BMW,2018,,Hybrid,1.4,157.51848673549893,Manual,Blue
Toyota,2015,,Hybrid,2.5,96.97422024302604,Manual,Blue
Toyota,2018,33818.1635064034,Hybrid,3.1,118.22424951228713,Automatic,Gray
Mercedes,2002,25168.52726404109,Diesel,4.9,123.08639540916036,Manual,Blue
Volkswagen,2022,40553.65746975165,Electric,3.0,117.63708751028248,Automatic,Yellow
Ford,2009,40498.79535479967,Diesel,4.1,129.29445453655504,Automatic,Blue
BMW,2017,17341.390213947583,Diesel,4.0,120.48892966633925,Automatic,White
Ford,2012,23783.784401054698,Petrol,3.3,67.75880071469808,Automatic,Blue
BMW,2017,30929.6601957584,Hybrid,1.5,159.13967082523686,Automatic,Black
Chevrolet,2002,,Petrol,1.9,131.84668076486108,Automatic,Black
Toyota,2022,47058.71978075585,Petrol,2.0,113.60347561344884,Manual,Red
Volkswagen,2002,31127.154240468055,Diesel,1.2,90.01508025239427,Manual,Green
Mercedes,2022,29068.739245483626,Diesel,2.5,109.04623459628827,Automatic,Black
Volkswagen,2011,20895.717531283044,Electric,3.4,146.22109622999957,Manual,Yellow
Volkswagen,2019,17316.852836168433,Petrol,1.6,80.07297449876779,Manual,Yellow
Volkswagen,2006,28930.62203133435,Hybrid,1.7,94.82075862636194,Manual,Green
Ford,2007,46459.08153579765,Petrol,,117.43740989475161,Manual,Black
BMW,2008,28305.85018915517,Electric,1.7,71.78073343827874,Manual,Gray
Audi,2013,23818.146897791885,Petrol,1.5,90.87884549318376,Automatic,Black
Chevrolet,2004,33616.555180020274,Petrol,4.9,111.72459581404851,Manual,Blue
Tesla,2020,13955.478016745086,Petrol,1.1,50.0,Automatic,Gray
Volkswagen,2018,,Electric,2.3,112.78313015857093,Automatic,Yellow
Honda,2020,36595.02547379538,Petrol,1.1,80.5572300714282,Manual,Black
Ford,2015,22419.5264006056,Diesel,4.4,155.49086786275134,Automatic,Yellow
Mercedes,2011,40950.95815251293,Petrol,3.3,103.36633961178691,Automatic,Blue
Tesla,2020,35277.46039524695,Diesel,1.2,142.15155369550658,Manual,Red
Audi,2003,41023.36988473641,Petrol,3.5,131.57633126232653,Automatic,Yellow
Honda,2007,18989.49903760571,Diesel,1.5,96.33118721526161,Manual,Gray
Audi,2006,28554.399263870226,Petrol,3.0,130.55713733462196,Automatic,Blue
Tesla,2014,37377.012548225845,Hybrid,3.7,171.00671747364777,Manual,Gray
Volkswagen,2005,,Diesel,1.6,121.4887449408303,Manual,Red
Honda,2004,37576.573507436784,Hybrid,3.0,109.34889283255511,Automatic,Yellow
Audi,2013,28561.224869858735,Diesel,2.8,131.41818836825817,Automatic,Red
Mercedes,2020,37517.030775421845,Petrol,4.7,134.52569712255428,Automatic,Gray
BMW,2012,31739.760491134206,Electric,5.0,108.91257435358274,Automatic,Yellow
Toyota,2009,41286.61134269582,Petrol,3.6,50.0,Manual,Yellow
BMW,2017,19664.720003299157,Electric,4.4,93.26998268493205,Manual,Blue
Tesla,2003,32632.562327432133,Hybrid,3.6,80.86794898952432,Automatic,White
Ford,2007,17907.47777303707,Electric,4.5,119.29504883978035,Manual,Gray
Toyota,2010,33356.30634740859,Electric,2.7,155.28919744358893,Automatic,Green
Chevrolet,2016,32622.55934290177,Electric,3.4,134.62523632141318,Automatic,Yellow
Mercedes,2017,27719.34749822353,Electric,4.4,105.06425723395331,Manual,White
Chevrolet,2020,23729.622200997703,Hybrid,4.7,127.86253379071313,Automatic,Yellow
Honda,2010,27397.071960028272,Electric,1.1,119.40599001448588,Manual,Green
Toyota,2015,30781.22135951922,Petrol,1.4,135.61591124131192,Manual,Blue
Chevrolet,2011,32273.494226421157,Diesel,4.7,137.28504764899122,Manual,Yellow
Chevrolet,2012,,Diesel,3.3,159.06658376060085,Manual,Green
Audi,2015,36987.33186034997,Petrol,5.0,115.8214473413091,Manual,Black
BMW,2022,25304.825433839953,Hybrid,4.2,66.06473959353303,Manual,Gray
Audi,2020,34635.00519652982,Petrol,4.3,80.24776269575695,Manual,Red
Toyota,2000,37050.55262784695,Petrol,2.5,120.52300770458123,Automatic,Green
Toyota,2015,24752.264893948886,Electric,2.0,111.93416071067007,Manual,Yellow
Tesla,2014,35617.248292340904,Electric,3.4,141.6638137206306,Automatic,Green
Audi,2005,18106.12772427898,Hybrid,4.5,151.12361463336276,Manual,Black
Hyundai,2011,24460.842099502668,Hybrid,3.9,121.08483510623687,Automatic,Blue
BMW,2007,18606.154632909558,Diesel,2.9,82.50508824446433,Manual,Yellow
Toyota,2006,28311.54371839152,Hybrid,4.0,136.85862068590902,Manual,Yellow
Tesla,2001,26210.836137009035,Petrol,3.8,128.3741775346111,Manual,Red
Audi,2011,26824.353566452948,Diesel,4.7,139.0422572054584,Automatic,Gray
BMW,2020,36523.80763757428,Diesel,2.1,98.25360322513441,Automatic,Blue
Audi,2013,30724.659409715663,Electric,1.5,209.42330686151686,Manual,Gray
Chevrolet,2015,36402.584772604234,Electric,2.9,67.6387169189928,Automatic,Yellow
Tesla,2010,43010.802158785016,Diesel,2.4,122.80423594134602,Manual,Black
BMW,2019,46757.327397074,Electric,4.9,141.43853587612898,Automatic,Yellow
Volkswagen,2008,28881.56705922722,Electric,1.0,144.80171837347345,Automatic,Gray
Honda,2009,34277.96257910216,Electric,4.7,120.28695414300209,Manual,Green
Honda,2016,28761.92791760698,Diesel,4.8,138.63347954504334,Manual,Red
BMW,2011,38113.5953218377,Diesel,1.2,147.15147868457714,Automatic,Yellow
Audi,2005,36557.52089353154,Diesel,,123.23713041904317,Automatic,Gray
Tesla,2018,,Petrol,2.9,126.85835973197645,Automatic,Black
Honda,2010,25893.035637962636,Diesel,4.1,139.23720456962067,Manual,Black
Tesla,2008,41088.37085830035,Electric,1.3,120.64193516121871,Automatic,Red
Honda,2020,25606.63909781622,Diesel,4.8,160.01645087697423,Manual,White
Chevrolet,2005,29105.637236013416,Petrol,3.4,149.92466980518486,Automatic,Green
Audi,2015,35400.327272261755,Electric,4.6,110.81020903673786,Automatic,White
Chevrolet,2019,28675.395028099294,Hybrid,3.7,98.44885793649898,Manual,Gray
Honda,2015,42271.721432305574,Diesel,3.1,143.19796679751929,Manual,Black
Volkswagen,2005,38264.84804487873,Diesel,1.7,122.57950396958235,Manual,Yellow
Volkswagen,2004,22926.64478644825,Hybrid,1.7,102.21258816994498,Automatic,Blue
Chevrolet,2020,25315.94710784215,Electric,2.9,105.60977719259694,Automatic,Blue
Volkswagen,2003,34700.492329697896,Diesel,4.5,139.44606939489108,Automatic,Black
Honda,2001,29583.808755328322,Petrol,1.5,106.05069915589006,Manual,Blue
BMW,2005,14475.52796189876,Electric,5.0,163.37549352235135,Manual,Green
Chevrolet,2008,22232.93702284922,Diesel,4.5,90.06608319405792,Manual,Red
Ford,2016,,Electric,2.6,104.96903479226843,Automatic,Gray
Audi,2013,37124.39033369768,Diesel,2.0,92.09200359874765,Automatic,Black
Volkswagen,2006,37238.77629749683,Hybrid,4.7,83.430517072104,Automatic,Gray
Volkswagen,2021,45702.69564083319,Diesel,1.5,96.11522057540279,Manual,Red
Toyota,2018,24468.311498835505,Electric,2.4,104.74224764831263,Automatic,Blue
Hyundai,2000,24850.926561717206,Diesel,1.3,107.40522866278052,Manual,Black
Chevrolet,2019,29797.37479471864,Diesel,4.8,55.05668306571414,Automatic,Green
Mercedes,2014,16592.2113422324,Electric,3.5,84.19556999892365,Manual,Red
Volkswagen,2017,29975.398185592563,Diesel,2.3,125.39645758563451,Automatic,Red
Audi,2002,28435.961191874852,Diesel,2.1,98.92840926195859,Automatic,Yellow
Ford,2017,36333.74286820228,Electric,2.8,151.23931584453035,Manual,Green
Volkswagen,2001,37692.164788488546,Hybrid,1.4,112.75230359610643,Manual,Gray
Ford,2009,,Petrol,4.6,137.77182939648344,Manual,Black
Honda,2010,30022.994966767637,Petrol,3.0,108.83925328559864,Manual,Gray
Honda,2002,32912.123531711695,Petrol,3.9,147.46368748730447,Automatic,Gray
Hyundai,2006,23657.377046352078,Petrol,1.9,50.0,Manual,Red
BMW,2007,29338.58488958007,Petrol,3.0,123.19908732080576,Automatic,Gray
Mercedes,2018,30134.12815097795,Petrol,1.8,165.91245155656816,Automatic,Blue
Toyota,2017,29399.318312056857,Electric,4.3,76.2857600942342,Automatic,Yellow
Hyundai,2012,28631.792241353454,Electric,4.1,142.56827726958576,Manual,Yellow
Tesla,2012,25029.846499597545,Electric,1.6,131.7527050306081,Manual,Yellow
Toyota,2018,21795.17912603159,Diesel,1.3,77.17541773723971,Manual,Blue
Chevrolet,2022,28359.277946525977,Hybrid,4.3,130.44352889344822,Manual,Red
Audi,2011,34754.79729078383,Hybrid,1.4,130.22914755878458,Manual,Yellow
Tesla,2016,16100.760319684507,Petrol,3.2,117.26363539762929,Manual,Gray
Tesla,2021,26021.74677239635,Petrol,3.1,154.24158740179203,Manual,Yellow
Hyundai,2011,46552.76843116055,Electric,1.8,150.090513686268,Manual,Blue
BMW,2012,28456.185858055036,Hybrid,3.4,144.44764013015305,Automatic,White
Hyundai,2011,31210.798019618775,Diesel,3.0,162.05294976810046,Automatic,White
Chevrolet,2018,44709.830509366664,Diesel,3.0,95.64513302711109,Manual,Gray
Volkswagen,2013,32555.4821833744,Electric,2.4,104.30524434927071,Automatic,Red
Volkswagen,2006,32738.148199299907,Petrol,4.4,100.23103218348176,Manual,Yellow
BMW,2012,22718.82660754895,Hybrid,1.3,104.66921619454239,Manual,Blue
Chevrolet,2005,32502.58708994551,Diesel,2.8,105.24218607682691,Manual,Black
BMW,2018,29881.623322494484,Petrol,2.0,115.926214735822,Automatic,Black
Ford,2018,37399.30795460137,Hybrid,4.4,108.43997696675507,Manual,Blue
Volkswagen,2003,40218.58211742759,Diesel,1.9,87.37137118963707,Automatic,Gray
Tesla,2018,30242.495280380033,Petrol,4.1,143.8133625552,Automatic,Yellow
Mercedes,2008,33056.767617472084,Diesel,3.4,93.72950800821798,Manual,White
Audi,2015,14881.005190047377,Petrol,4.5,167.23172157438972,Automatic,White
Chevrolet,2003,12114.7853620959,Petrol,3.4,144.20377377349112,Automatic,Blue
Toyota,2005,38745.53751831704,Petrol,3.2,84.6552600822518,Manual,Green
BMW,2007,10040.824686078446,Hybrid,4.2,119.40291549008559,Manual,Yellow
Audi,2015,,Electric,3.2,77.5254505116652,Manual,White
Toyota,2004,28610.75860329306,Petrol,4.4,158.22547008510057,Manual,Blue
Audi,2020,39850.821276945346,Petrol,1.2,120.15157897071077,Manual,Red
Mercedes,2021,,Diesel,3.0,119.00056560341557,Automatic,White
Toyota,2009,44418.0293025409,Diesel,4.3,126.6297023384938,Automatic,Green
Hyundai,2022,28368.812609334356,Hybrid,4.4,114.82614238424941,Automatic,Gray
Honda,2012,39170.79121547124,Electric,4.3,100.23294656586046,Automatic,Green
Hyundai,2013,,Diesel,3.4,117.1134246055897,Automatic,White
Volkswagen,2006,11583.698775302339,Hybrid,5.0,157.6288814098055,Manual,Blue
Honda,2019,29774.302717850947,Hybrid,1.7,103.30260120707867,Automatic,Black
Hyundai,2005,18795.229037950437,Hybrid,1.7,161.8163917456612,Manual,White
Honda,2006,29520.5880191678,Petrol,1.1,105.83795317030787,Automatic,Green
Honda,2004,26694.435326305364,Electric,5.0,125.39227667814613,Automatic,Blue
Tesla,2020,34841.1462396429,Electric,2.4,178.8322097249135,Automatic,White
BMW,2017,21485.008258588296,Electric,4.0,136.9352718875207,Manual,White
BMW,2022,33397.231747594415,Petrol,1.2,130.61865385590147,Automatic,White
Tesla,2011,36911.59469601952,Petrol,2.2,139.60718591147284,Manual,Black
Audi,2005,28354.35999423848,Diesel,3.5,149.96470082350675,Automatic,Blue
Ford,2000,33825.848608891836,Diesel,3.1,94.89663689871227,Automatic,Yellow
Audi,2003,22171.448760301533,Diesel,1.8,134.94952253776236,Manual,Green
Toyota,2018,26938.756724227576,Hybrid,2.8,127.73917360378825,Manual,Red
Toyota,2011,19263.436573916035,Electric,1.4,55.007672846404176,Automatic,Green
Honda,2014,48710.18024838263,Petrol,3.2,127.43559385392615,Automatic,Yellow
Hyundai,2002,39830.351031284124,Diesel,1.4,90.29609355353809,Automatic,Gray
Hyundai,2022,43280.95422048299,Hybrid,3.5,123.37511677394605,Automatic,Black
BMW,2019,39715.51152413558,Petrol,1.6,149.52874946020847,Manual,Gray
Chevrolet,2007,24694.726074940936,Hybrid,3.2,91.97757957480069,Automatic,Gray
Audi,2010,17723.829348593197,Hybrid,1.5,116.43733617728563,Manual,Yellow
Volkswagen,2015,26607.415127886554,Hybrid,2.6,107.22682158886876,Manual,Red
Mercedes,2008,33802.45499223788,Electric,2.4,154.23339540635322,Automatic,White
Hyundai,2002,27677.97795328033,Petrol,4.0,103.5043889896493,Manual,Red
Mercedes,2004,12121.651153998024,Petrol,3.6,126.5147267107815,Automatic,Gray
Honda,2019,35976.599650548524,Hybrid,4.7,138.9412283388714,Automatic,Black
Mercedes,2013,17214.32072621205,Electric,4.7,142.79096837649905,Manual,Gray
Volkswagen,2014,26621.28037342091,Hybrid,3.9,90.93337411774982,Manual,Gray
